animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_Variety,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel
162896,AAAFG1090604002,3,55,新北市淡水區公立動物之家,狗,混種犬          ,F,MEDIUM,黑色,ADULT,T,F,新北市淡水區賢孝里公埔子25之28號,,OPEN,管制號：038529，1090608狂犬病，五合一，驅蟲，1110419狂犬病，五合一，1121016狂犬病，五合一，驅蟲,,2020/6/4,2999/12/31,2026/3/4,2020/6/4,新北市淡水區公立動物之家,https://www.pet.gov.tw/upload/pic/1720694438975.png,,2026/3/4,新北市淡水區下圭柔山91之3號,(02)26267558
145646,AAAFG1090220003,3,55,新北市淡水區公立動物之家,狗,混種犬          ,M,MEDIUM,黃白色,ADULT,T,F,淡水區濱海路,,OPEN,,,2020/2/20,2999/12/31,2026/3/4,2020/2/20,新北市淡水區公立動物之家,https://www.pet.gov.tw/upload/pic/1720693846957.png,,2026/3/4,新北市淡水區下圭柔山91之3號,(02)26267558
443996,LAAAG1150303B1,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,M,BIG,黑色,ADULT,T,F,軍校路,,OPEN,,,2026/3/3,2999/12/31,2026/3/3,2026/3/3,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1772528657756.png,,2026/3/3,高雄市鼓山區萬壽路350號,(07)5519059
443994,1150415,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黑色,ADULT,N,F,中華路,,OPEN,,,2026/3/3,2999/12/31,2026/3/3,2026/3/3,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1772528545500.png,,2026/3/3,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443953,AAAHG1150303002,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃白色,ADULT,F,F,三重區三重區正義北路86號,,OPEN,,,2026/3/15,2999/12/31,,2026/3/3,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443937,AAAIG1150303003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,三花色,ADULT,F,F,新莊區自立街,,OPEN,此貓目前在貓領事館-中港路( 地址: 新北市新莊區中港路360號之9， 電話: 0987963917),,2026/3/4,2999/12/31,2026/3/3,2026/3/3,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1772519134702.png,,2026/3/3,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
442946,AAAHG1150220002,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,,ADULT,T,F,三重區三重區忠孝路二段1號,,OPEN,,,2026/3/3,2999/12/31,2026/3/3,2026/2/20,新北市五股區公立動物之家,https://www.pet.gov.tw/upload/pic/1771566549433.png,,2026/3/3,新北市五股區外寮路9-9號,(02)82925265
443908,AAAHG1150303001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,CHILD,F,F,林口區嘉寶里,,OPEN,,,2026/3/3,2999/12/31,,2026/3/3,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443116,AAAIG1150223002,3,59,新北市八里區公立動物之家,狗,貴賓犬        ,F,SMALL,棕色,ADULT,F,F,新莊區富國路上,,OPEN,115.3.3早上10點開放認養,,2026/3/3,2999/12/31,2026/3/3,2026/2/23,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1771830607820.png,,2026/3/3,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
260624,W110620-04,16,73,臺南市動物之家灣裡站,狗,混種犬          ,M,BIG,棕色,ADULT,T,F,安平區安北路700號,,OPEN,親人不親狗，護食,,2022/7/30,2999/12/31,2026/3/3,2022/6/20,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1723788021433.png,,2026/3/3,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
131804,W081125-03,16,73,臺南市動物之家灣裡站,狗,混種犬          ,F,MEDIUM,黑黃色,ADULT,T,F,中興里虎頭埤,,OPEN,護食、只喜歡特定狗、對陌生人緊張、吠叫,,2020/5/21,2999/12/31,2026/3/3,2019/11/25,臺南市動物之家灣裡站,https://www.pet.gov.tw/upload/pic/1745569392698.png,,2026/3/3,臺南市南區省躬里14鄰萬年路580巷92號,(06)2964439
443829,1150410,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,M,BIG,黃色,ADULT,F,F,陽明北路,,OPEN,,,2026/3/2,2999/12/31,2026/3/2,2026/3/2,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1772443664447.png,,2026/3/2,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443821,AAAHG1150302008,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,MEDIUM,虎斑色,ADULT,F,F,三重區三重區五華街326-2號,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443819,AAAHG1150302007,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑色,CHILD,F,F,三重區三重區三和路四段215巷62號,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443816,AAAHG1150302006,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,MEDIUM,黑色,CHILD,F,F,林口區林口區太平里社區,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443814,AAAHG1150302005,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑白色,CHILD,F,F,林口區林口區太平里社區,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443811,AAAHG1150302004,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,CHILD,F,F,五股區五股區中興路二段66號,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443810,AAAHG1150302003,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑白色,CHILD,F,F,五股區五股區民義路一段289-2,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443809,AAAHG1150302002,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑色,CHILD,F,F,五股區五股區中興路二段66號,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443643,AAAJG1150228001,3,60,新北市三芝區公立動物之家,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,金山區重和里,,OPEN,,,2026/2/28,2999/12/31,2026/3/2,2026/2/28,新北市三芝區公立動物之家,https://www.pet.gov.tw/upload/pic/1772436693521.png,,2026/3/2,新北市三芝區青山路(龍巖人本旁),(02)26365436
443644,AAAJG1150228002,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,M,MEDIUM,虎斑色,ADULT,F,F,萬里區野柳里,,OPEN,,,2026/2/28,2999/12/31,2026/3/2,2026/2/28,新北市三芝區公立動物之家,https://www.pet.gov.tw/upload/pic/1772273330770.png,,2026/3/2,新北市三芝區青山路(龍巖人本旁),(02)26365436
443790,AAAHG1150302001,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,SMALL,黑白色,CHILD,F,F,三重區三和路4段215巷62號,,OPEN,,,2026/3/2,2999/12/31,,2026/3/2,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
273562,CAAAG1110912034,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,虎斑色,ADULT,F,F,新興里快速路八段,,OPEN,,,2026/3/1,2999/12/31,2026/3/1,2022/9/12,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/0d1d8c1d-a8bc-471d-92b8-b56a9ba72767.jpg,,2026/3/1,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
122854,CAAAG1081005005,6,61,桃園市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,公西里忠義路3段215巷口,,OPEN,,,2026/3/1,2999/12/31,2026/3/1,2019/10/5,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/e2e04f2a-fc22-42ee-837b-389bbf4552c3.JPG,,2026/3/1,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
443648,AAAHG1150301001,3,58,新北市五股區公立動物之家,貓,混種貓                 ,F,MEDIUM,黑白色,ADULT,F,F,林口區嘉溪雅坑,,OPEN,,,2026/3/1,2999/12/31,,2026/3/1,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443647,AAAJG1150228005,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,F,MEDIUM,,ADULT,F,F,石門區,,OPEN,,,2026/2/28,2999/12/31,,2026/2/28,新北市三芝區公立動物之家,,,,新北市三芝區青山路(龍巖人本旁),(02)26365436
443646,AAAJG1150228004,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃色,ADULT,F,F,石門區石門里,,OPEN,,,2026/2/28,2999/12/31,,2026/2/28,新北市三芝區公立動物之家,,,,新北市三芝區青山路(龍巖人本旁),(02)26365436
443645,AAAJG1150228003,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑色,ADULT,F,F,石門區石門里,,OPEN,,,2026/2/28,2999/12/31,,2026/2/28,新北市三芝區公立動物之家,,,,新北市三芝區青山路(龍巖人本旁),(02)26365436
427454,CAAAG1141028001,6,61,桃園市動物保護教育園區,貓,混種貓                 ,M,MEDIUM,黑色,ADULT,T,F,梅高路１２０巷,,OPEN,,,2026/2/28,2999/12/31,2026/2/28,2025/10/28,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1761623660863.png,,2026/2/28,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
424532,CAAAG1141001004,6,61,桃園市動物保護教育園區,貓,混種貓                 ,F,MEDIUM,花色,ADULT,N,F,廣興里廣興路,,OPEN,,,2026/2/28,2999/12/31,2026/2/28,2025/10/1,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1759298131570.png,,2026/2/28,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
443527,AAAIG1150226003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,,CHILD,F,F,新莊區福樂街,,OPEN,此貓目前在宜加寵物生活館-新和店( 地址: 新北市新莊區中和街28號，電話:02-29982211),,2026/2/26,2999/12/31,2026/2/26,2026/2/26,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1772082684397.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
443526,AAAIG1150226002,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,三花色,CHILD,F,F,新莊區福樂街,,OPEN,此貓目前在宜加寵物生活館-新和店( 地址: 新北市新莊區中和街28號，電話:02-29982211),,2026/2/26,2999/12/31,2026/2/26,2026/2/26,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1772082595256.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
443525,AAAIG1150226001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,新莊區福樂街,,OPEN,此貓目前在宜加寵物生活館-新和店( 地址: 新北市新莊區中和街28號，電話:02-29982211),,2026/2/26,2999/12/31,2026/2/26,2026/2/26,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1772082474560.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
443394,AAAIG1150225003,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,虎斑色,CHILD,F,F,新莊區八德街,,OPEN,此貓目前在宜加寵物生活館-內湖店( 地址: 台北市內湖區金龍路17號，電話:02-27961100),,2026/2/25,2999/12/31,2026/2/26,2026/2/25,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1771996291090.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
443393,AAAIG1150225002,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,黑色,CHILD,F,F,新莊區八德街,,OPEN,此貓目前在宜加寵物生活館-內湖店( 地址: 台北市內湖區金龍路17號，電話:02-27961100),,2026/2/25,2999/12/31,2026/2/26,2026/2/25,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1771996183889.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
443392,AAAIG1150225001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,M,SMALL,黃虎斑色,CHILD,F,F,新莊區八德街,,OPEN,此貓目前在宜加寵物生活館-內湖店( 地址: 台北市內湖區金龍路17號，電話:02-27961100),,2026/2/25,2999/12/31,2026/2/26,2026/2/25,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1771996047043.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
443308,AAAIG1150224001,3,59,新北市八里區公立動物之家,貓,混種貓                 ,F,SMALL,黑白色,ADULT,T,F,新莊區中正路514巷,,OPEN,此貓目前在貓領事館-中港店(地址:新北市新莊區中港路360號之9， 電話:0987963917),,2026/2/24,2999/12/31,2026/2/26,2026/2/24,新北市八里區公立動物之家,https://www.pet.gov.tw/upload/pic/1771928101387.png,,2026/2/26,新北市八里區長坑里6鄰長坑道路36號,(02)26194428
431879,1141990,5,78,宜蘭縣流浪動物中途之家,狗,柴犬                  ,M,BIG,白色,ADULT,F,F,武罕五路,,OPEN,,,2026/3/5,2999/12/31,2026/2/26,2025/11/21,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1764039029693.png,,2026/2/26,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443533,S150226-01,16,74,臺南市動物之家善化站,狗,混種犬          ,M,MEDIUM,黑色,ADULT,N,F,,,OPEN,本站動物皆採現場互動面談後評估能否認養，不接受電話或系統上預約。,,2026/3/5,2999/12/31,,2026/2/26,臺南市動物之家善化站,https://www.pet.gov.tw/upload/pic/1772084343774.png,,,臺南市善化區昌隆里東勢寮1~19號,(06)5832399
247251,111031805,2,49,臺北市動物之家,狗,混種犬          ,F,MEDIUM,黑白色,ADULT,T,F,"洲美里	河雙",,OPEN,右剪耳，111326開放認養,,2022/3/26,2999/12/31,2026/2/26,2022/3/18,臺北市動物之家,https://www.pet.gov.tw/upload/pic/88399e4b-ff8d-4dc9-9b85-22eeeb9e056e.jpg,,2026/2/26,臺北市內湖區安美街191號,(02)87913254
443512,AAAHG1150226001,3,58,新北市五股區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃白色,ADULT,F,F,蘆洲區民族路422巷82弄19號,,OPEN,,,2026/2/26,2999/12/31,,2026/2/26,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443269,TAAAG1150224001,15,71,嘉義市動物保護教育園區,狗,混種犬          ,M,MEDIUM,黑色,ADULT,F,F,鹿寮里學府路207附2號,,OPEN,,,,2999/12/31,2026/2/26,2026/2/24,嘉義市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1771917043682.png,,2026/2/26,嘉義市彌陀路31號,(05)2168661
436238,AAAJG1141223004,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,F,MEDIUM,,ADULT,F,F,三芝區長勤街,,OPEN,,,2025/12/25,2999/12/31,2026/2/25,2025/12/23,新北市三芝區公立動物之家,https://www.pet.gov.tw/upload/pic/1766478139924.png,,2026/2/25,新北市三芝區青山路(龍巖人本旁),(02)26365436
436244,AAAJG1141223005,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,F,MEDIUM,,ADULT,F,F,三芝區長勤街,,OPEN,,,2025/12/25,2999/12/31,2026/2/25,2025/12/23,新北市三芝區公立動物之家,https://www.pet.gov.tw/upload/pic/1766478416734.png,,2026/2/25,新北市三芝區青山路(龍巖人本旁),(02)26365436
443478,1150395,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,N,F,匏杓崙路,,OPEN,,,2026/2/25,2999/12/31,2026/2/25,2026/2/25,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1772008977969.png,,2026/2/25,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
436249,AAAJG1141223006,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑虎斑色,ADULT,F,F,三芝區長勤街,,OPEN,,,2025/12/25,2999/12/31,2026/2/25,2025/12/23,新北市三芝區公立動物之家,https://www.pet.gov.tw/upload/pic/1766478512460.png,,2026/2/25,新北市三芝區青山路(龍巖人本旁),(02)26365436
436251,AAAJG1141223007,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,M,MEDIUM,黑虎斑色,ADULT,F,F,三芝區長勤街,,OPEN,,,2025/12/25,2999/12/31,2026/2/25,2025/12/23,新北市三芝區公立動物之家,https://www.pet.gov.tw/upload/pic/1766478609706.png,,2026/2/25,新北市三芝區青山路(龍巖人本旁),(02)26365436
443464,AAAFG1150225002,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,M,SMALL,黑白色,CHILD,F,F,淡水區,,OPEN,,,2026/2/19,2999/12/31,,2026/2/25,新北市淡水區公立動物之家,,,,新北市淡水區下圭柔山91之3號,(02)26267558
443463,AAAFG1150225001,3,55,新北市淡水區公立動物之家,貓,混種貓                 ,F,SMALL,虎斑白色,CHILD,F,F,淡水區,,OPEN,,,2026/2/19,2999/12/31,,2026/2/25,新北市淡水區公立動物之家,,,,新北市淡水區下圭柔山91之3號,(02)26267558
328697,CAAAG1121006012,6,61,桃園市動物保護教育園區,狗,混種犬          ,F,MEDIUM,黃色,ADULT,F,F,永興里五龍街,,OPEN,,,2026/2/25,2999/12/31,2026/2/25,2023/10/6,桃園市動物保護教育園區,https://www.pet.gov.tw/upload/pic/1696576812022.png,,2026/2/25,桃園市新屋區永興里3鄰藻礁路1668號,(03)4861760
443373,AAAHG1150225001,3,58,新北市五股區公立動物之家,狗,混種犬          ,M,MEDIUM,黃色,ADULT,F,F,五股區中宜路,,OPEN,,,2026/3/10,2999/12/31,,2026/2/25,新北市五股區公立動物之家,,,,新北市五股區外寮路9-9號,(02)82925265
443363,1150386,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,N,F,匏杓崙路,,OPEN,,,2026/2/25,2999/12/31,2026/2/25,2026/2/24,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1771987895229.png,,2026/2/25,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443360,1150385,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,N,F,匏杓崙路,,OPEN,,,2026/2/25,2999/12/31,2026/2/25,2026/2/24,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1771987669156.png,,2026/2/25,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443358,1150384,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,N,F,匏杓崙路,,OPEN,,,2026/2/25,2999/12/31,2026/2/25,2026/2/24,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1771987611622.png,,2026/2/25,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443357,1150383,5,78,宜蘭縣流浪動物中途之家,狗,混種犬          ,F,MEDIUM,黑色,CHILD,N,F,匏杓崙路,,OPEN,,,2026/2/25,2999/12/31,2026/2/25,2026/2/24,宜蘭縣流浪動物中途之家,https://www.pet.gov.tw/upload/pic/1771987546057.png,,2026/2/25,宜蘭縣五結鄉成興村利寶路60號,(03)9602350620
443312,AAAJG1150225001,3,60,新北市三芝區公立動物之家,貓,混種貓                 ,M,MEDIUM,黃虎斑色,ADULT,F,F,三芝區青溪路,,OPEN,,,2026/2/25,2999/12/31,,2026/2/25,新北市三芝區公立動物之家,,,,新北市三芝區青山路(龍巖人本旁),(02)26365436
279305,111-A021D,13,89,雲林縣流浪動物收容所,狗,混種犬          ,F,BIG,黑白色,ADULT,T,F,大埤鄉豐岡村,,OPEN,,,2022/10/21,2999/12/31,2022/10/28,2022/10/21,雲林縣流浪動物收容所,https://www.pet.gov.tw/upload/pic/1758166395527.png,,2022/10/28,雲林縣斗六市雲林路二段517號,(05)5523300
442887,LAAAG1150215A12,17,75,高雄市壽山動物保護教育園區,狗,混種犬          ,F,MEDIUM,黃色,ADULT,T,F,文川路,,OPEN,協尋飼主 暫不開放,,,2999/12/31,2026/2/24,2026/2/15,高雄市壽山動物保護教育園區,https://www.pet.gov.tw/upload/pic/1771143371349.png,,2026/2/24,高雄市鼓山區萬壽路350號,(07)5519059
